id,first_name,second_name,web_name,team,team_name,position,price,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,form,points_per_game,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,yellow_cards,red_cards,saves,penalties_saved,penalties_missed,status,chance_of_playing_next_round,code
185,"Robert","Sánchez","Sánchez",6,"Chelsea","Goalkeeper","4.5",86,2070,0,0,5,9,315,"4.0","3.7","6.7","61.4","605.0","10.0","0.0","0.00","0.01","0.01","30.56",5,0,78,1,0,"a",,215059
187,"Tosin","Adarabioyo","Tosin",6,"Chelsea","Defender","4.2",50,1086,1,1,4,4,210,"5.7","3.1","0.5","41.1","280.2","43.6","84.0","0.85","0.17","1.02","16.12",2,0,0,0,0,"a",,109646
189,"Wesley","Fofana","W.Fofana",6,"Chelsea","Defender","4.3",26,1172,0,0,2,2,162,"2.3","1.9","0.3","31.9","200.2","85.0","33.0","0.44","0.18","0.62","14.76",7,0,0,0,0,"a",100,444463
386,"Jadon","Sancho","Sancho",6,"Chelsea","Midfielder","6.2",68,1424,2,5,4,3,304,"2.7","3.0","1.0","96.7","262.8","406.7","299.0","1.56","2.79","4.35","20.77",1,0,0,0,0,"a",100,209243
560,"Pedro","Lomba Neto","Neto",6,"Chelsea","Midfielder","6.3",69,1524,3,4,4,5,271,"5.0","2.7","2.2","116.4","323.6","480.0","360.0","2.04","3.03","5.07","21.12",7,0,0,0,0,"a",100,247632
575,"Caleb","Wiley","Wiley",6,"Chelsea","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,488464
581,"Filip","Jørgensen","Jørgensen",6,"Chelsea","Goalkeeper","4.2",18,540,0,0,1,0,59,"2.0","3.0","0.9","15.9","157.6","0.0","0.0","0.00","0.00","0.00","8.83",0,0,20,0,0,"a",100,508479
621,"João","Félix Sequeira","João Félix",6,"Chelsea","Midfielder","5.9",24,362,1,2,1,0,90,"0.0","2.0","0.4","32.3","88.0","95.4","141.0","2.30","0.45","2.75","5.96",2,0,0,0,0,"u",0,428399
695,"Samuel","Rak-Sakyi","Rak-Sakyi",6,"Chelsea","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,547692
696,"Tyrique","George","George",6,"Chelsea","Midfielder","4.5",7,84,0,1,0,0,25,"2.0","1.4","0.0","11.5","32.0","60.9","23.0","0.13","0.26","0.39","1.05",1,0,0,0,0,"a",,550615
697,"Josh","Acheampong","Acheampong",6,"Chelsea","Defender","4.0",4,168,0,0,0,0,8,"0.3","1.0","0.1","2.9","13.6","2.5","13.0","0.22","0.01","0.23","2.09",1,0,0,0,0,"a",,577016
740,"Enzo","Maresca","Maresca",6,"Chelsea","Manager","1.5",31,0,0,0,0,0,0,"7.0","0.0","1.7","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100048548
771,"Mathis","Amougou","Amougou",6,"Chelsea","Midfielder","4.5",1,7,0,0,0,0,2,"0.3","1.0","0.0","0.2","1.0","0.9","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,609640
774,"Aaron","Anselmino","Anselmino",6,"Chelsea","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,622758
781,"Shumaira","Mheuka","Mheuka",6,"Chelsea","Forward","4.5",1,1,0,0,0,0,5,"0.3","1.0","0.0","2.0","3.0","0.0","17.0","0.06","0.00","0.06","0.00",0,0,0,0,0,"a",,567119
782,"Ishé","Samuels-Smith","Samuels-Smith",6,"Chelsea","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,536238
787,"Genesis","Antwi","Genesis Antwi",6,"Chelsea","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,591382
11,"Eddie","Nketiah","Nketiah",7,"Crystal Palace","Forward","5.9",35,698,1,2,2,1,130,"4.0","1.8","1.0","56.1","112.2","134.7","318.0","3.45","0.80","4.25","10.18",3,0,0,0,0,"a",100,205533
160,"Ben","Chilwell","Chilwell",7,"Crystal Palace","Defender","4.6",2,49,0,0,0,0,10,"0.0","0.7","0.5","4.2","17.0","15.6","9.0","0.05","0.26","0.31","0.64",1,0,0,0,0,"a",100,172850
190,"Naouirou","Ahamada","Ahamada",7,"Crystal Palace","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,466117
193,"Cheick","Doucouré","C.Doucouré",7,"Crystal Palace","Midfielder","4.8",19,443,0,1,1,0,71,"0.0","1.5","0.0","10.8","58.6","25.7","23.0","0.40","0.11","0.51","7.53",1,0,0,0,0,"i",0,438464
194,"Chris","Richards","C.Richards",7,"Crystal Palace","Defender","4.4",53,1336,0,1,6,2,217,"5.5","3.1","0.2","44.5","310.6","36.0","97.0","0.47","0.10","0.57","19.11",2,0,0,0,0,"a",100,427623
195,"Chadi","Riad Dnanou","Chadi Riad",7,"Crystal Palace","Defender","4.3",1,90,0,0,0,0,3,"0.0","1.0","0.0","2.0","18.2","1.3","0.0","0.00","0.02","0.02","1.39",0,0,0,0,0,"i",0,515621
196,"Nathaniel","Clyne","Clyne",7,"Crystal Palace","Defender","4.3",16,392,0,0,1,0,42,"0.0","1.5","0.1","9.7","56.8","36.6","5.0","0.01","0.13","0.14","9.30",1,0,0,0,0,"a",,57328
197,"Malcolm","Ebiowei","Ebiowei",7,"Crystal Palace","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,450535
199,"Eberechi","Eze","Eze",7,"Crystal Palace","Midfielder","6.7",86,1925,2,6,8,6,387,"4.0","3.6","7.9","163.4","416.8","705.4","513.0","6.03","3.29","9.32","25.02",1,0,0,0,0,"a",100,232413
200,"Marc","Guéhi","Guéhi",7,"Crystal Palace","Defender","4.7",101,2430,3,2,9,10,417,"3.5","3.7","8.7","102.9","704.6","149.1","176.0","1.50","1.18","2.68","35.50",7,0,0,0,0,"a",100,209036
201,"Dean","Henderson","Henderson",7,"Crystal Palace","Goalkeeper","4.6",106,2520,0,0,9,6,371,"6.0","3.8","13.4","65.7","645.0","10.0","4.0","0.01","0.02","0.03","36.44",3,0,79,1,0,"a",100,172649
202,"Rob","Holding","Holding",7,"Crystal Palace","Defender","4.2",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,156074
203,"Will","Hughes","Hughes",7,"Crystal Palace","Midfielder","4.9",53,1636,0,4,7,3,237,"0.0","2.2","0.0","75.3","289.6","390.2","73.0","0.88","2.10","2.98","23.74",10,0,0,0,0,"s",0,108413
205,"Daichi","Kamada","Kamada",7,"Crystal Palace","Midfielder","5.1",32,972,0,0,3,0,141,"1.0","1.3","0.1","48.1","149.6","224.1","105.0","0.84","1.01","1.85","16.14",2,1,0,0,0,"a",100,209400
206,"Jefferson","Lerma Solís","Lerma",7,"Crystal Palace","Midfielder","4.8",38,1538,0,0,5,0,209,"1.5","1.7","0.0","54.1","242.0","136.0","165.0","0.94","1.33","2.27","20.98",5,0,0,0,0,"a",100,152551
207,"Jean-Philippe","Mateta","Mateta",7,"Crystal Palace","Forward","7.5",123,2129,12,2,7,22,485,"4.0","4.6","5.5","155.2","568.6","357.0","628.0","11.44","2.13","13.57","30.36",2,0,0,0,0,"d",75,231747
208,"Matheus","França de Oliveira","M.França",7,"Crystal Palace","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,536694
209,"Remi","Matthews","Matthews",7,"Crystal Palace","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,169593
210,"Tyrick","Mitchell","Mitchell",7,"Crystal Palace","Defender","4.8",97,2399,0,4,10,4,382,"5.5","3.5","2.0","108.5","490.0","464.7","127.0","1.23","3.25","4.48","34.76",2,0,0,0,0,"a",,244723
211,"Daniel","Muñoz","Muñoz",7,"Crystal Palace","Defender","5.1",112,2344,3,5,9,7,396,"5.0","4.1","15.9","145.1","598.0","456.2","397.0","4.11","2.36","6.47","32.41",7,0,0,0,0,"a",100,247348
212,"David","Ozoh","Ozoh",7,"Crystal Palace","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,531989
213,"Jesurun","Rak-Sakyi","Rak-Sakyi",7,"Crystal Palace","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,450542
214,"Jeffrey","Schlupp","Schlupp",7,"Crystal Palace","Midfielder","4.6",12,95,0,0,0,0,43,"0.0","1.0","0.0","11.0","22.8","42.9","46.0","0.17","0.14","0.31","1.53",0,0,0,0,0,"u",0,86417
215,"Joel","Ward","Ward",7,"Crystal Palace","Defender","4.3",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"i",0,55494
216,"Adam","Wharton","Wharton",7,"Crystal Palace","Midfielder","4.7",22,840,0,0,2,0,155,"2.0","1.7","0.1","51.7","182.2","280.2","54.0","0.25","1.40","1.65","12.04",1,0,0,0,0,"a",100,496221
445,"Matt","Turner","Turner",7,"Crystal Palace","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","8.8","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,224068
585,"Ismaïla","Sarr","I.Sarr",7,"Crystal Palace","Midfielder","5.6",113,1927,7,4,8,12,420,"13.0","4.0","4.4","163.7","512.6","440.3","684.0","7.85","4.88","12.73","26.11",3,0,0,0,0,"a",100,232185
644,"Franco","Umeh-Chibueze","Umeh-Chibueze",7,"Crystal Palace","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,574398
645,"Justin","Devenny","Devenny",7,"Crystal Palace","Midfielder","4.5",22,311,1,0,0,1,84,"0.5","1.6","0.1","20.9","87.4","74.2","45.0","0.49","0.31","0.80","5.51",0,0,0,0,0,"a",,489706
646,"Asher","Agbinone","Agbinone",7,"Crystal Palace","Midfielder","4.5",2,4,0,0,0,0,4,"0.0","1.0","0.0","1.5","4.0","10.6","1.0","0.02","0.01","0.03","0.00",0,0,0,0,0,"u",0,579075
647,"Kaden","Rodney","Rodney",7,"Crystal Palace","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,530318
650,"Maxence","Lacroix","Lacroix",7,"Crystal Palace","Defender","4.5",93,2245,1,2,9,9,377,"4.0","3.7","1.0","79.7","526.8","62.9","208.0","2.61","0.54","3.15","31.19",4,0,0,0,0,"a",,437499
666,"Caleb","Kporha","Kporha",7,"Crystal Palace","Defender","4.0",2,11,0,0,0,0,1,"0.0","1.0","0.0","1.3","8.0","4.6","0.0","0.00","0.02","0.02","0.06",0,0,0,0,0,"a",,590012
676,"Zach","Marsh","Marsh",7,"Crystal Palace","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,576980
730,"Romain","Esse","Esse",7,"Crystal Palace","Midfielder","4.7",9,8,1,0,0,2,28,"0.5","4.5","0.1","7.1","35.2","0.3","35.0","0.32","0.00","0.32","0.29",0,0,0,0,0,"a",,606921
741,"Oliver","Glasner","Glasner",7,"Crystal Palace","Manager","0.8",61,0,0,0,0,0,0,"14.5","0.0","10.8","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100044409
156,"Armando","Broja","Broja",8,"Everton","Forward","5.3",6,166,0,0,0,0,10,"0.3","1.0","0.1","6.6","12.8","28.9","31.0","0.11","0.09","0.20","2.37",1,0,0,0,0,"a",100,440323
217,"Abdoulaye","Doucouré","A.Doucoure",8,"Everton","Midfielder","5.1",67,1980,2,1,9,2,239,"1.3","2.7","0.5","78.1","244.2","303.8","237.0","3.20","1.08","4.28","26.32",2,1,0,0,0,"a",100,121599
218,"Norberto Bercique","Gomes Betuncal","Beto",8,"Everton","Forward","5.1",62,920,6,0,2,9,217,"2.0","3.0","7.5","80.5","277.8","88.0","447.0","5.35","0.17","5.52","10.61",1,0,0,0,0,"a",,486385
219,"Jarrad","Branthwaite","Branthwaite",8,"Everton","Defender","4.8",67,1806,0,1,7,3,320,"2.0","3.0","1.6","59.5","465.6","41.6","87.0","0.75","0.25","1.00","21.14",3,0,0,0,0,"a",100,480455
220,"Dominic","Calvert-Lewin","Calvert-Lewin",8,"Everton","Forward","5.4",59,1571,3,2,8,3,147,"0.0","2.7","1.1","83.6","191.0","124.7","527.0","6.05","0.63","6.68","23.22",2,0,0,0,0,"i",0,177815
221,"Séamus","Coleman","Coleman",8,"Everton","Defender","4.3",3,196,0,0,0,0,9,"0.0","1.0","0.0","6.2","38.0","1.9","21.0","0.62","0.01","0.63","4.32",1,0,0,0,0,"a",100,59949
222,"Idrissa","Gueye","Gana",8,"Everton","Midfielder","4.8",70,2266,0,3,8,5,390,"3.7","2.5","0.4","77.8","411.8","266.5","100.0","1.05","1.71","2.76","30.65",6,0,0,0,0,"a",100,80801
223,"James","Garner","Garner",8,"Everton","Midfielder","4.9",24,858,0,1,2,0,131,"2.0","2.0","0.0","34.7","156.4","158.7","34.0","0.14","0.97","1.11","10.36",3,0,0,0,0,"a",100,232928
224,"Jack","Harrison","Harrison",8,"Everton","Midfielder","5.2",58,1498,1,2,4,3,207,"4.7","2.3","0.2","83.8","215.6","391.0","238.0","3.07","2.32","5.39","23.67",0,0,0,0,0,"a",100,221399
225,"Mason","Holgate","Holgate",8,"Everton","Defender","4.0",1,5,0,0,0,0,-1,"0.0","1.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.07",0,0,0,0,0,"u",0,194164
226,"Tim","Iroegbunam","Iroegbunam",8,"Everton","Midfielder","4.3",17,468,0,1,0,0,64,"0.7","1.3","0.8","17.2","99.4","39.6","32.0","0.23","0.14","0.37","9.19",3,0,0,0,0,"a",100,490094
227,"João","Neves Virgínia","J.Virginia",8,"Everton","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,222627
228,"Michael","Keane","Keane",8,"Everton","Defender","3.9",33,812,2,0,2,3,87,"0.0","3.3","4.1","33.0","221.6","22.9","84.0","0.43","0.02","0.45","14.42",4,0,0,0,0,"a",100,106611
229,"Neal","Maupay","Maupay",8,"Everton","Forward","4.9",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,115382
230,"Dwight","McNeil","McNeil",8,"Everton","Midfielder","5.1",65,1140,3,5,4,6,299,"0.0","5.0","1.2","100.5","287.4","547.4","169.0","0.87","3.96","4.82","17.67",1,0,0,0,0,"d",50,433154
231,"Vitalii","Mykolenko","Mykolenko",8,"Everton","Defender","4.4",85,2362,0,2,8,6,312,"3.3","3.1","8.6","82.4","439.0","317.8","66.0","0.39","1.61","2.00","30.78",2,0,0,0,0,"d",75,224967
232,"Iliman","Ndiaye","Ndiaye",8,"Everton","Forward","5.2",81,1874,6,0,11,15,393,"0.0","3.4","0.9","106.5","449.4","279.4","333.0","3.58","1.03","4.61","23.85",3,0,0,0,0,"i",0,440993
234,"Nathan","Patterson","Patterson",8,"Everton","Defender","4.4",7,124,0,0,0,0,28,"0.0","1.0","0.0","7.3","28.0","36.9","8.0","0.07","0.30","0.37","1.94",0,0,0,0,0,"a",100,243571
235,"Jordan","Pickford","Pickford",8,"Everton","Goalkeeper","5.1",116,2610,0,1,9,10,433,"2.3","4.0","18.3","79.4","775.6","20.3","0.0","0.00","0.18","0.18","35.29",6,0,85,2,0,"a",,111234
236,"James","Tarkowski","Tarkowski",8,"Everton","Defender","4.9",95,2601,1,1,9,7,408,"2.0","3.3","3.6","112.5","763.6","164.2","192.0","1.14","1.96","3.10","35.29",4,0,0,0,0,"a",100,17761
237,"Youssef","Ramalho Chermiti","Y. Chermiti",8,"Everton","Forward","4.9",0,11,0,0,0,0,2,"0.0","0.0","0.0","2.5","2.2","0.3","22.0","0.07","0.00","0.07","0.00",1,0,0,0,0,"a",100,491012
238,"Ashley","Young","Young",8,"Everton","Defender","4.4",80,1551,1,4,7,8,271,"0.7","3.2","1.9","69.1","363.4","279.2","46.0","0.27","1.82","2.09","21.71",6,1,0,0,0,"a",100,18892
450,"Carlos","Alcaraz Durán","Alcaraz",8,"Everton","Midfielder","4.9",19,323,1,1,0,3,97,"1.0","2.7","0.1","37.6","111.2","136.6","127.0","0.97","0.35","1.32","4.31",2,0,0,0,0,"a",100,502697
577,"Jesper","Lindstrøm","Lindstrøm",8,"Everton","Midfielder","5.0",44,1229,0,1,6,0,167,"2.7","1.8","0.1","76.0","214.2","309.6","237.0","2.15","1.96","4.11","13.37",2,0,0,0,0,"a",,463903
582,"Jake","O'Brien","O'Brien",8,"Everton","Defender","4.5",40,848,2,0,2,4,137,"7.3","3.3","0.3","42.5","241.8","101.3","81.0","0.56","0.26","0.82","8.60",3,0,0,0,0,"a",,512462
603,"Harrison","Armstrong","Armstrong",8,"Everton","Midfielder","4.4",2,47,0,0,0,0,1,"0.0","0.7","0.1","2.2","1.8","10.9","9.0","0.37","0.00","0.37","0.45",1,0,0,0,0,"u",0,609873
614,"Jenson","Metcalfe","Metcalfe",8,"Everton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,491557
624,"Asmir","Begovic","Begovic",8,"Everton","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,40349
627,"Roman","Dixon","Dixon",8,"Everton","Defender","4.0",0,90,0,0,0,0,0,"0.0","0.0","0.1","1.6","15.4","0.3","0.0","0.00","0.00","0.00","2.43",0,0,0,0,0,"a",,496178
651,"Orel","Mangala","Mangala",8,"Everton","Midfielder","5.0",39,1257,1,0,5,0,175,"0.0","2.1","0.0","41.4","172.8","133.5","106.0","1.13","0.59","1.72","16.64",2,0,0,0,0,"i",0,179519
678,"Callum","Bates","Bates",8,"Everton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,547801
724,"Martin","Sherif","Sherif",8,"Everton","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,536241
742,"David","Moyes","Moyes",8,"Everton","Manager","0.5",66,0,0,0,0,0,0,"4.0","0.0","10.3","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100000084
773,"Isaac","Heath","Heath",8,"Everton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,496279
775,"Coby","Ebere","Coby Ebere",8,"Everton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,504296
10,"Reiss","Nelson","Nelson",9,"Fulham","Midfielder","5.0",27,483,1,1,1,2,143,"0.0","2.2","0.0","55.1","131.6","223.9","195.0","1.07","0.96","2.03","6.13",1,0,0,0,0,"i",0,200641
19,"Emile","Smith Rowe","Smith Rowe",9,"Fulham","Midfielder","5.1",95,1722,5,2,7,13,366,"1.7","3.7","8.2","100.6","349.8","329.5","326.0","4.04","1.68","5.72","18.86",1,0,0,0,0,"a",100,209289
191,"Joachim","Andersen","Andersen",9,"Fulham","Defender","4.2",41,1863,0,0,4,3,224,"2.7","2.0","3.7","57.3","424.6","66.7","80.0","0.45","0.38","0.83","23.19",5,1,0,0,0,"a",100,174874
239,"Adama","Traoré","Adama",9,"Fulham","Midfielder","4.6",73,1396,2,5,3,6,302,"2.7","2.7","1.5","117.4","308.8","482.1","382.0","3.68","3.96","7.64","17.09",2,0,0,0,0,"a",100,159533
240,"Andreas","Hoelgebaum Pereira","Andreas",9,"Fulham","Midfielder","4.9",70,1570,2,6,5,2,322,"4.7","2.7","0.9","125.9","308.6","702.2","250.0","3.33","3.47","6.80","19.15",7,0,0,0,1,"a",100,156689
241,"Calvin","Bassey","Bassey",9,"Fulham","Defender","4.5",67,2444,1,0,5,0,330,"2.7","2.4","0.6","68.1","465.4","68.9","147.0","0.99","0.27","1.26","29.78",5,0,0,0,0,"a",100,232892
242,"Steven","Benda","Benda",9,"Fulham","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,428971
243,"Tom","Cairney","Cairney",9,"Fulham","Midfielder","4.8",22,424,1,0,1,0,135,"0.3","1.2","0.0","29.8","103.8","160.1","34.0","0.15","0.92","1.07","6.25",2,1,0,0,0,"a",100,76357
244,"Timothy","Castagne","Castagne",9,"Fulham","Defender","4.2",41,1337,0,1,3,0,182,"3.0","2.2","1.5","56.2","289.0","154.7","117.0","0.38","0.47","0.85","16.34",1,0,0,0,0,"a",100,166477
245,"Issa","Diop","Diop",9,"Fulham","Defender","4.4",30,1258,0,0,1,0,138,"1.0","1.5","0.2","36.7","245.4","43.2","81.0","0.51","0.06","0.57","17.67",2,0,0,0,0,"a",,219924
246,"Luke","Harris","Harris",9,"Fulham","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,515024
247,"Alex","Iwobi","Iwobi",9,"Fulham","Midfielder","5.6",120,2360,7,4,6,12,538,"3.0","4.1","4.7","193.2","624.4","748.8","558.0","3.51","5.36","8.87","27.65",1,0,0,0,0,"a",,153133
248,"Bernd","Leno","Leno",9,"Fulham","Goalkeeper","5.0",94,2610,0,2,5,5,390,"5.7","3.2","2.6","72.8","708.8","20.0","0.0","0.00","0.02","0.02","33.09",3,0,82,0,0,"a",,80201
249,"Saša","Lukić","Lukić",9,"Fulham","Midfielder","4.8",42,1742,0,2,3,1,265,"0.3","1.9","0.0","71.3","276.2","358.0","79.0","0.82","1.13","1.95","21.43",10,0,0,0,0,"a",100,212314
250,"Kevin","Mbabu","Mbabu",9,"Fulham","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,120721
251,"Rodrigo","Muniz Carvalho","Muniz",9,"Fulham","Forward","5.5",73,799,6,1,2,13,286,"5.7","2.6","1.5","77.2","282.2","93.4","399.0","4.81","0.19","5.00","12.51",1,0,0,0,0,"a",100,244042
252,"Raúl","Jiménez","Raúl",9,"Fulham","Forward","5.5",118,1830,10,3,7,20,426,"3.7","4.1","7.4","159.6","495.8","256.7","846.0","10.31","1.75","12.06","21.71",3,0,0,0,0,"a",,102057
253,"Tim","Ream","Ream",9,"Fulham","Defender","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,82514
254,"Harrison","Reed","Reed",9,"Fulham","Midfielder","4.7",8,71,0,0,0,0,26,"0.3","0.8","0.0","5.8","12.4","20.5","26.0","0.14","0.09","0.23","4.12",2,0,0,0,0,"a",100,153366
255,"Antonee","Robinson","Robinson",9,"Fulham","Defender","5.0",98,2538,0,10,5,8,433,"2.3","3.4","23.0","154.6","757.8","608.4","178.0","0.70","3.40","4.10","31.91",7,0,0,0,0,"d",75,169528
256,"Jay","Stansfield","Stansfield",9,"Fulham","Forward","5.0",1,1,0,0,0,0,2,"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.67",0,0,0,0,0,"u",0,490146
257,"Kenny","Tete","Tete",9,"Fulham","Defender","4.4",37,1262,0,2,2,0,152,"0.0","2.5","0.2","49.4","258.8","120.9","115.0","1.02","0.44","1.46","16.77",3,0,0,0,0,"d",50,167074
258,"Carlos Vinícius","Alves Morais","Vinicius",9,"Fulham","Forward","5.0",1,3,0,0,0,0,6,"0.0","1.0","0.3","2.3","4.0","0.0","19.0","0.06","0.00","0.06","0.00",0,0,0,0,0,"a",100,245824
259,"Harry","Wilson","Wilson",9,"Fulham","Midfielder","5.2",63,829,5,2,2,6,242,"0.0","3.3","0.2","80.1","252.4","259.1","298.0","3.29","0.94","4.23","11.69",2,0,0,0,0,"d",50,153682
579,"Ryan","Sessegnon","Sessegnon",9,"Fulham","Defender","4.1",20,92,2,0,0,0,47,"5.3","2.9","0.2","16.9","86.4","26.4","57.0","0.54","0.35","0.89","2.55",0,0,0,0,0,"a",100,184349
586,"Jorge","Cuenca Barreno","J.Cuenca",9,"Fulham","Defender","4.4",6,168,0,0,0,0,25,"0.7","1.2","0.0","4.3","43.6","0.5","0.0","0.00","0.00","0.00","3.74",0,0,0,0,0,"a",100,246301
604,"Josh","King","King",9,"Fulham","Midfielder","4.4",7,78,0,0,1,0,25,"0.0","1.4","0.1","8.4","21.4","37.3","24.0","0.20","0.65","0.85","0.35",0,0,0,0,0,"a",,577725
605,"Martial","Godo","Godo",9,"Fulham","Midfielder","4.4",1,14,0,0,0,0,1,"0.0","1.0","0.0","0.8","1.0","0.5","6.0","0.00","0.00","0.00","0.05",0,0,0,0,0,"a",,573062
622,"Sander","Berge","Berge",9,"Fulham","Midfielder","5.0",41,1643,0,0,4,2,245,"2.0","1.9","0.0","51.9","266.0","225.5","28.0","0.16","0.43","0.59","20.09",4,0,0,0,0,"a",100,207189
690,"Samuel","Amissah","Amissah",9,"Fulham","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,591385
753,"Marco Alexandre","Saraiva da Silva","Silva",9,"Fulham","Manager","1.1",55,0,0,0,0,0,0,"6.3","0.0","0.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100041800
772,"Willian","Borges da Silva","Willian",9,"Fulham","Midfielder","5.0",7,128,0,0,1,0,27,"1.7","1.4","0.0","7.5","13.4","47.6","13.0","0.13","0.21","0.34","2.10",0,0,0,0,0,"a",,47431
121,"Julio","Enciso","Enciso",10,"Ipswich","Midfielder","5.4",24,554,0,1,2,0,105,"1.3","1.4","0.1","48.1","101.0","150.8","231.0","1.63","0.59","2.22","9.29",2,0,0,0,0,"a",100,474120
